,run,epoch,loss,accuracy,epoch duration,run duration,lr,batch_size,num_workers,device
23,1,24,1.3711695718765258,0.4525,4.640685319900513,94.02204775810242,0.001,128,0,cuda
24,1,25,1.2836336708068847,0.48125,4.774742603302002,98.81423282623291,0.001,128,0,cuda
25,1,26,1.4111812734603881,0.46125,5.063717842102051,103.90287327766418,0.001,128,0,cuda
26,1,27,1.3981886959075929,0.45375,3.1677052974700928,107.10256719589233,0.001,128,0,cuda
27,1,28,1.3664257001876832,0.4675,3.353692054748535,110.46435475349426,0.001,128,0,cuda
28,1,29,1.2674742126464844,0.48375,2.993222713470459,113.4675703048706,0.001,128,0,cuda
29,1,30,1.1939533042907715,0.525,2.544520616531372,116.02136707305908,0.001,128,0,cuda
30,1,31,1.1925537443161012,0.53875,2.940913677215576,118.97109079360962,0.001,128,0,cuda
31,1,32,1.1369043254852296,0.55125,2.851958990097046,121.83261489868164,0.001,128,0,cuda
32,1,33,1.1013531494140625,0.5875,3.3729918003082275,125.21644878387451,0.001,128,0,cuda
33,1,34,1.0492679691314697,0.605,3.6383442878723145,128.86786246299744,0.001,128,0,cuda
34,1,35,1.0157839035987855,0.60875,4.866654634475708,133.75157237052917,0.001,128,0,cuda
35,1,36,1.0638677740097047,0.60625,3.9201736450195312,137.68699526786804,0.001,128,0,cuda
36,1,37,1.1751942563056945,0.55625,3.0381810665130615,140.74081873893738,0.001,128,0,cuda
37,1,38,1.0857968616485596,0.57625,3.4841840267181396,144.23607897758484,0.001,128,0,cuda
38,1,39,1.132904634475708,0.565,3.0221168994903564,147.27315521240234,0.001,128,0,cuda
39,1,40,1.1561469984054566,0.565,3.20809006690979,150.49420762062073,0.001,128,0,cuda
40,1,41,1.1148722767829895,0.585,2.744504690170288,153.24900650978088,0.001,128,0,cuda
41,1,42,1.0020879626274108,0.60875,2.5044431686401367,155.76413941383362,0.001,128,0,cuda
42,1,43,0.9642811489105224,0.635,2.4661686420440674,158.24768781661987,0.001,128,0,cuda
43,1,44,0.9151685285568237,0.6475,2.522930860519409,160.7805154323578,0.001,128,0,cuda
44,1,45,0.982817153930664,0.64375,2.472088575363159,163.26556062698364,0.001,128,0,cuda
45,1,46,0.915301616191864,0.665,2.438058853149414,165.71484398841858,0.001,128,0,cuda
46,1,47,0.8358717560768127,0.68125,2.4973816871643066,168.22370839118958,0.001,128,0,cuda
47,1,48,0.7646415519714356,0.70125,2.4262430667877197,170.65995621681213,0.001,128,0,cuda
48,1,49,0.8028071284294128,0.705,2.429382801055908,173.10033679008484,0.001,128,0,cuda
49,1,50,0.7705448246002198,0.71875,2.430081844329834,175.54141783714294,0.001,128,0,cuda
50,1,51,0.7585915756225586,0.73375,2.415510892868042,177.96788430213928,0.001,128,0,cuda
51,1,52,0.6642631936073303,0.74375,2.427539348602295,180.40637707710266,0.001,128,0,cuda
52,1,53,0.6264207029342651,0.76875,2.4420971870422363,182.86720395088196,0.001,128,0,cuda
53,1,54,1.0215209484100343,0.6475,2.4301671981811523,185.30875158309937,0.001,128,0,cuda
54,1,55,0.8242426657676697,0.71,2.46264910697937,187.78228950500488,0.001,128,0,cuda
55,1,56,0.7190096044540405,0.74375,2.4320263862609863,190.22528719902039,0.001,128,0,cuda
56,1,57,0.6636691570281983,0.75875,2.4438695907592773,192.6801209449768,0.001,128,0,cuda
57,1,58,0.6252176141738892,0.75875,2.5582807064056396,195.25083756446838,0.001,128,0,cuda
58,1,59,0.7188539183139802,0.73125,2.504861831665039,197.77463626861572,0.001,128,0,cuda
59,1,60,0.5968515706062317,0.79875,2.428572177886963,200.21503400802612,0.001,128,0,cuda
60,1,61,0.5104932844638824,0.79875,2.41748309135437,202.65172052383423,0.001,128,0,cuda
61,1,62,0.4418827271461487,0.845,2.431415319442749,205.09110951423645,0.001,128,0,cuda
62,1,63,0.5370704793930053,0.80875,2.41542387008667,207.51547384262085,0.001,128,0,cuda
63,1,64,0.518797699213028,0.80125,2.449528217315674,209.97331643104553,0.001,128,0,cuda
64,1,65,0.5215915441513062,0.81125,2.430176019668579,212.41162371635437,0.001,128,0,cuda
65,1,66,0.6731989049911499,0.77625,2.44966197013855,214.86826181411743,0.001,128,0,cuda
66,1,67,0.5442731404304504,0.7975,2.420875072479248,217.29762315750122,0.001,128,0,cuda
67,1,68,0.48066659331321715,0.81625,2.4780144691467285,219.78351664543152,0.001,128,0,cuda
68,1,69,0.473516538143158,0.85125,2.419065237045288,222.210590839386,0.001,128,0,cuda
69,1,70,0.3879983937740326,0.8525,2.462350606918335,224.680908203125,0.001,128,0,cuda
70,1,71,0.27905975699424745,0.89875,2.4298136234283447,227.1188931465149,0.001,128,0,cuda
71,1,72,0.2766274857521057,0.9025,2.446272134780884,229.5731303691864,0.001,128,0,cuda
72,1,73,0.2694166445732117,0.90625,2.4334216117858887,232.01481223106384,0.001,128,0,cuda
73,1,74,0.3011619007587433,0.89625,2.417160749435425,234.43977904319763,0.001,128,0,cuda
74,1,75,0.24063769817352296,0.90875,2.505328416824341,236.9530909061432,0.001,128,0,cuda
75,1,76,0.20174609243869782,0.93,2.4533393383026123,239.41447949409485,0.001,128,0,cuda
76,1,77,0.1800369518995285,0.93875,2.46543025970459,241.88850474357605,0.001,128,0,cuda
77,1,78,0.20290872931480408,0.925,2.457704544067383,244.36118340492249,0.001,128,0,cuda
78,1,79,0.3501750910282135,0.8925,2.4611337184906006,246.83026266098022,0.001,128,0,cuda
79,1,80,0.2929071593284607,0.8975,2.609093189239502,249.44853687286377,0.001,128,0,cuda
80,1,81,0.2852496689558029,0.90875,2.5678117275238037,252.02445697784424,0.001,128,0,cuda
81,1,82,0.5187964749336242,0.81875,2.525935411453247,254.55892777442932,0.001,128,0,cuda
82,1,83,0.3750020682811737,0.875,2.5564889907836914,257.123389005661,0.001,128,0,cuda
83,1,84,0.36103791534900664,0.89625,2.560703754425049,259.6921110153198,0.001,128,0,cuda
84,1,85,0.2847775804996491,0.90375,2.4504518508911133,262.1504604816437,0.001,128,0,cuda
85,1,86,0.18087522447109222,0.93875,2.473676919937134,264.631751537323,0.001,128,0,cuda
86,1,87,0.15263288512825965,0.94625,2.427344560623169,267.06706976890564,0.001,128,0,cuda
87,1,88,0.18420908749103546,0.93625,2.461404323577881,269.5449059009552,0.001,128,0,cuda
88,1,89,0.1456191948056221,0.95,2.4665682315826416,272.0192503929138,0.001,128,0,cuda
89,1,90,0.10729571998119354,0.9625,2.45135760307312,274.47943568229675,0.001,128,0,cuda
90,1,91,0.07064566299319268,0.97875,2.41158127784729,276.89894914627075,0.001,128,0,cuda
91,1,92,0.053977152332663536,0.9825,2.4512922763824463,279.3651225566864,0.001,128,0,cuda
92,1,93,0.0374039027094841,0.9875,2.4312942028045654,281.8043830394745,0.001,128,0,cuda
93,1,94,0.03046347066760063,0.99125,2.4640450477600098,284.2761149406433,0.001,128,0,cuda
94,1,95,0.06271016111597419,0.985,2.45354962348938,286.7372441291809,0.001,128,0,cuda
95,1,96,0.05643253553658724,0.985,2.464944362640381,289.21041107177734,0.001,128,0,cuda
96,1,97,0.08810946315526963,0.9725,2.4211816787719727,291.63952565193176,0.001,128,0,cuda
97,1,98,0.10244253713637591,0.96375,2.492375612258911,294.1397805213928,0.001,128,0,cuda
98,1,99,0.06633487090468407,0.975,2.431777000427246,296.5809848308563,0.001,128,0,cuda
99,1,100,0.0878791420161724,0.9675,2.4570086002349854,299.04593229293823,0.001,128,0,cuda
100,2,1,2.3018462371826174,0.105,2.4632580280303955,2.890315294265747,0.0001,128,0,cuda
101,2,2,2.2485595321655274,0.12,2.46574330329895,5.369938611984253,0.0001,128,0,cuda
102,2,3,2.187767677307129,0.1825,2.4563381671905518,7.83421778678894,0.0001,128,0,cuda
103,2,4,2.1191296482086184,0.1925,2.482725143432617,10.32530164718628,0.0001,128,0,cuda
104,2,5,2.073563184738159,0.21625,2.4613900184631348,12.795654296875,0.0001,128,0,cuda
105,2,6,2.0409244966506956,0.2175,2.4525742530822754,15.262677669525146,0.0001,128,0,cuda
106,2,7,1.9595191860198975,0.2625,2.4759416580200195,17.746519565582275,0.0001,128,0,cuda
107,2,8,1.9046544313430787,0.31125,2.4642574787139893,20.226714372634888,0.0001,128,0,cuda
108,2,9,1.8363789892196656,0.315,2.465449810028076,22.70013737678528,0.0001,128,0,cuda
109,2,10,1.7297064685821533,0.33,2.4638302326202393,25.17963695526123,0.0001,128,0,cuda
110,2,11,1.7081383132934571,0.34125,2.4326775074005127,27.62128520011902,0.0001,128,0,cuda
111,2,12,1.6558055591583252,0.36125,2.5430333614349365,30.18039608001709,0.0001,128,0,cuda
112,2,13,1.5966128206253052,0.38,2.446176528930664,32.63498902320862,0.0001,128,0,cuda
113,2,14,1.5558287191390991,0.38875,2.464848041534424,35.107810258865356,0.0001,128,0,cuda
114,2,15,1.4949522447586059,0.4125,2.4475135803222656,37.57039022445679,0.0001,128,0,cuda
115,2,16,1.478135166168213,0.425,2.4358954429626465,40.01417922973633,0.0001,128,0,cuda
116,2,17,1.579641466140747,0.41125,2.467874050140381,42.490368127822876,0.0001,128,0,cuda
117,2,18,1.4771232891082764,0.43875,2.4555468559265137,44.95462727546692,0.0001,128,0,cuda
118,2,19,1.4649038124084472,0.445,2.446786642074585,47.40938758850098,0.0001,128,0,cuda
119,2,20,1.3664349937438964,0.46,2.4352920055389404,49.859732151031494,0.0001,128,0,cuda
120,2,21,1.3637394571304322,0.47,2.4689712524414062,52.336676836013794,0.0001,128,0,cuda
121,2,22,1.3901457405090332,0.46375,2.449117660522461,54.80166459083557,0.0001,128,0,cuda
122,2,23,1.399117259979248,0.47375,2.4454145431518555,57.2551326751709,0.0001,128,0,cuda
123,2,24,1.3892312240600586,0.47125,2.4629812240600586,59.72772979736328,0.0001,128,0,cuda
124,2,25,1.2975841665267944,0.495,2.4590466022491455,62.19503831863403,0.0001,128,0,cuda
125,2,26,1.2582663774490357,0.50875,2.4485251903533936,64.65188813209534,0.0001,128,0,cuda
126,2,27,1.2234575605392457,0.5175,2.453249216079712,67.1122465133667,0.0001,128,0,cuda
127,2,28,1.2343972635269165,0.53375,2.4649722576141357,69.59299230575562,0.0001,128,0,cuda
128,2,29,1.1760266375541688,0.57,2.474296808242798,72.07526087760925,0.0001,128,0,cuda
129,2,30,1.2287836456298828,0.53625,2.4662976264953613,74.55052852630615,0.0001,128,0,cuda
130,2,31,1.1780864191055298,0.54875,2.4505043029785156,77.00942325592041,0.0001,128,0,cuda
131,2,32,1.1098782372474671,0.585,2.4491076469421387,79.4744234085083,0.0001,128,0,cuda
132,2,33,1.1053223514556885,0.56125,2.46993350982666,81.9525957107544,0.0001,128,0,cuda
133,2,34,1.0722772550582886,0.625,2.4741432666778564,84.43602252006531,0.0001,128,0,cuda
134,2,35,1.1050856161117553,0.57625,2.448784351348877,86.89225649833679,0.0001,128,0,cuda
135,2,36,1.102418155670166,0.56625,2.5162649154663086,89.42495036125183,0.0001,128,0,cuda
136,2,37,1.0978674650192262,0.5925,2.6509416103363037,92.08386468887329,0.0001,128,0,cuda
137,2,38,1.0688767743110656,0.5825,2.5395805835723877,94.6319968700409,0.0001,128,0,cuda
138,2,39,1.0201090931892396,0.605,2.7301268577575684,97.3720498085022,0.0001,128,0,cuda
139,2,40,0.9834996080398559,0.64625,2.5654783248901367,99.94629764556885,0.0001,128,0,cuda
140,2,41,0.9446051549911499,0.6525,2.4898316860198975,102.44501781463623,0.0001,128,0,cuda
141,2,42,0.9405663466453552,0.655,2.46510648727417,104.91804051399231,0.0001,128,0,cuda
142,2,43,0.9375492811203003,0.63875,2.5225563049316406,107.45056390762329,0.0001,128,0,cuda
143,2,44,0.9616928887367249,0.64,2.686448812484741,110.14590454101562,0.0001,128,0,cuda
144,2,45,0.9297657346725464,0.6475,2.8353519439697266,112.99013018608093,0.0001,128,0,cuda
145,2,46,0.9181312704086304,0.655,2.8830180168151855,115.88208842277527,0.0001,128,0,cuda
146,2,47,0.9483009815216065,0.6325,2.683300256729126,118.57348871231079,0.0001,128,0,cuda
147,2,48,0.8225241088867188,0.69625,2.6873464584350586,121.27080059051514,0.0001,128,0,cuda
148,2,49,0.8128804111480713,0.69875,2.4669113159179688,123.74668216705322,0.0001,128,0,cuda
149,2,50,0.7930306625366211,0.70125,2.4583382606506348,126.21455478668213,0.0001,128,0,cuda
150,2,51,0.8243661451339722,0.69,2.5693705081939697,128.79222631454468,0.0001,128,0,cuda
151,2,52,0.7853744292259216,0.69875,2.6308114528656006,131.43148136138916,0.0001,128,0,cuda
152,2,53,0.791906213760376,0.70125,2.476877212524414,133.9163236618042,0.0001,128,0,cuda
153,2,54,0.8067367935180664,0.685,2.4620361328125,136.38633346557617,0.0001,128,0,cuda
154,2,55,0.7539434814453125,0.71875,2.466538667678833,138.8614263534546,0.0001,128,0,cuda
155,2,56,0.7293405055999755,0.73375,2.463561534881592,141.34093165397644,0.0001,128,0,cuda
156,2,57,0.7106510853767395,0.72625,2.461207151412964,143.81714177131653,0.0001,128,0,cuda
157,2,58,0.6699188601970673,0.745,2.468515157699585,146.29374051094055,0.0001,128,0,cuda
158,2,59,0.6862853622436523,0.73375,2.5218403339385986,148.82490277290344,0.0001,128,0,cuda
159,2,60,0.6410585021972657,0.7625,2.446758508682251,151.2808165550232,0.0001,128,0,cuda
160,2,61,0.7490413069725037,0.715,2.461613655090332,153.75140118598938,0.0001,128,0,cuda
161,2,62,0.7138901090621949,0.75,2.4591238498687744,156.21878623962402,0.0001,128,0,cuda
162,2,63,0.643282241821289,0.7725,2.455531597137451,158.69011807441711,0.0001,128,0,cuda
163,2,64,0.6257723963260651,0.76625,2.4781622886657715,161.17722630500793,0.0001,128,0,cuda
164,2,65,0.5675254917144775,0.785,2.509922742843628,163.69512295722961,0.0001,128,0,cuda
165,2,66,0.5570983982086182,0.7675,2.441643476486206,166.14512467384338,0.0001,128,0,cuda
166,2,67,0.5810929059982299,0.79,2.451524019241333,168.61365938186646,0.0001,128,0,cuda
167,2,68,0.5772046017646789,0.78875,2.4363584518432617,171.06642699241638,0.0001,128,0,cuda
168,2,69,0.5954806637763977,0.77625,2.4711833000183105,173.5530080795288,0.0001,128,0,cuda
169,2,70,0.5182626628875733,0.815,2.4495694637298584,176.01154828071594,0.0001,128,0,cuda
170,2,71,0.5216263723373413,0.815,2.4685006141662598,178.48833012580872,0.0001,128,0,cuda
171,2,72,0.45455641984939577,0.8375,2.4650635719299316,180.9705274105072,0.0001,128,0,cuda
172,2,73,0.44951858997344973,0.84,2.4708969593048096,183.4565567970276,0.0001,128,0,cuda
173,2,74,0.4663691234588623,0.83625,2.4567534923553467,185.92786502838135,0.0001,128,0,cuda
174,2,75,0.5130122876167298,0.8,2.4654300212860107,188.4022741317749,0.0001,128,0,cuda
175,2,76,0.5126927399635315,0.815,2.458289861679077,190.86886477470398,0.0001,128,0,cuda
176,2,77,0.5346930241584777,0.80375,2.4653162956237793,193.34245705604553,0.0001,128,0,cuda
177,2,78,0.5324653351306915,0.7975,2.4337778091430664,195.78469371795654,0.0001,128,0,cuda
178,2,79,0.4588346827030182,0.8375,2.467252254486084,198.2677023410797,0.0001,128,0,cuda
179,2,80,0.3520967102050781,0.87,2.456411123275757,200.7320864200592,0.0001,128,0,cuda
180,2,81,0.3661357319355011,0.8625,2.5036141872406006,203.24467039108276,0.0001,128,0,cuda
181,2,82,0.3414965844154358,0.86875,2.433583974838257,205.68722486495972,0.0001,128,0,cuda
182,2,83,0.37290835976600645,0.8775,2.4534337520599365,208.15654397010803,0.0001,128,0,cuda
183,2,84,0.39946668326854706,0.855,2.4632081985473633,210.63406682014465,0.0001,128,0,cuda
184,2,85,0.39996188521385195,0.85125,2.455728769302368,213.0986511707306,0.0001,128,0,cuda
185,2,86,0.3386116874217987,0.8675,2.4562432765960693,215.5697717666626,0.0001,128,0,cuda
186,2,87,0.40501442432403567,0.8525,2.4658162593841553,218.04557704925537,0.0001,128,0,cuda
187,2,88,0.38299354910850525,0.86125,2.471731185913086,220.53409433364868,0.0001,128,0,cuda
188,2,89,0.3638575303554535,0.86875,2.4466440677642822,222.9887661933899,0.0001,128,0,cuda
189,2,90,0.33787086844444275,0.88,2.446054458618164,225.44272828102112,0.0001,128,0,cuda
190,2,91,0.2738190698623657,0.90625,2.446479558944702,227.89710783958435,0.0001,128,0,cuda
191,2,92,0.24576148629188538,0.9125,2.4620726108551025,230.36694860458374,0.0001,128,0,cuda
192,2,93,0.23537213385105132,0.92125,2.595496654510498,232.9704349040985,0.0001,128,0,cuda
193,2,94,0.2641217219829559,0.9125,2.4385437965393066,235.42401909828186,0.0001,128,0,cuda
194,2,95,0.2161441659927368,0.93375,2.4759511947631836,237.90763092041016,0.0001,128,0,cuda
195,2,96,0.17816564202308655,0.945,2.4613728523254395,240.38426661491394,0.0001,128,0,cuda
196,2,97,0.17404759377241136,0.94375,2.4862077236175537,242.87906408309937,0.0001,128,0,cuda
197,2,98,0.17350804209709167,0.945,2.4657483100891113,245.35363626480103,0.0001,128,0,cuda
198,2,99,0.20593864858150482,0.9225,2.476647138595581,247.83825731277466,0.0001,128,0,cuda
199,2,100,0.18843125641345979,0.93875,2.5383660793304443,250.38459634780884,0.0001,128,0,cuda
